#BEGIN frameIdx[0], TimeInSec[1], FlagAnimationStart[2], batteryPercent[3], Roll[4], Pitch[5], Yaw[6], Vx[7], Vy[8], Vz[9], Vmag[10], Altitude[11], PosLatitude(ax)[12], PosLongitude(ay)[13], PosElevation(az)[14], DroneTime[15]
4497, 6609.29, -1, 65, 0.0144164, 0.00361283, 2.06205, -0.055423, 0.0475076, 0.00336509, 0.0730753, 0.756, 2088, 2056, 2480, 732871044
4498, 6640.7, -1, 65, 0.0115715, 0.0183609, 2.0631, -0.0488662, 0.038642, -0.00435392, 0.0624505, 0.756, 2068, 2040, 2536, 734008296
4499, 6671.23, -1, 65, 0.00813323, 0.0322886, 2.06396, -0.0472313, 0.0232648, -0.0111578, 0.0538196, 0.756, 2068, 2036, 2564, 734043544
4500, 6701.64, -1, 65, 0.00689405, 0.0398982, 2.06476, -0.0475269, 0.0185373, -0.0134328, 0.052753, 0.756, 2048, 2036, 2592, 734063472
4501, 6731.78, -1, 65, 0.00614356, 0.0516617, 2.06581, -0.0442674, 0.0341718, -0.015865, 0.0581293, 0.755, 2064, 2048, 2600, 734098689
4502, 6769.1, -1, 65, 0.00649262, 0.0631111, 2.06696, -0.0257946, 0.017964, -0.0223066, 0.0385442, 0.753, 1980, 2020, 2488, 734138820
4503, 6795.55, -1, 65, 0.00708604, 0.0694816, 2.06764, -0.0127686, 0.0153537, -0.0241172, 0.0313115, 0.752, 2084, 2044, 2560, 734164027
4504, 6824.12, -1, 65, 0.007662, 0.0761313, 2.06848, 0.00446504, 0.0114844, -0.0220749, 0.025281, 0.752, 1996, 2036, 2484, 734194026
4505, 6856.9, -1, 65, 0.00734784, 0.0818734, 2.06947, 0.0255577, 0.00767628, -0.0211744, 0.0340658, 0.75, 2008, 2052, 2492, 734229213
4506, 6884.13, -1, 65, 0.00617847, 0.083514, 2.06986, 0.0402065, 0.000735378, -0.0187273, 0.04436, 0.75, 2072, 2000, 2584, 734254298
4507, 6915.59, -1, 65, 0.00584685, 0.0834616, 2.07019, 0.0510471, -0.00184113, -0.0168424, 0.0537853, 0.75, 1988, 2064, 2480, 734279536
4508, 6947.4, -1, 65, 0.00637045, 0.0811578, 2.07048, 0.0649466, -0.00381984, -0.0143371, 0.0666199, 0.749, 1996, 2060, 2492, 734314570
4509, 6975.24, -1, 65, 0.00668461, 0.07662, 2.07048, 0.0841531, -0.0054165, -0.0141872, 0.0855123, 0.748, 1996, 2052, 2504, 734349818
4510, 7011.1, -1, 65, 0.00651008, 0.0722392, 2.07083, 0.135028, 0.00580589, -0.0112693, 0.135622, 0.747, 1992, 2064, 2524, 734384913
4511, 7042.02, -1, 65, 0.00581195, 0.070232, 2.07085, 0.14634, 0.00209479, 0.0023349, 0.146374, 0.75, 2012, 1984, 2508, 734415217
4512, 7067.07, -1, 65, 0.005044, 0.0697085, 2.07118, 0.147684, -0.000906133, 0.00062298, 0.147688, 0.75, 2000, 2036, 2532, 734435573
4513, 7099.71, -1, 65, 0.0037001, 0.0692547, 2.07143, 0.153366, -0.0100764, -0.00694776, 0.153854, 0.748, 2028, 2052, 2544, 734470485
4514, 7127.78, -1, 65, 0.00132645, 0.0697957, 2.07146, 0.178078, -0.0180738, -0.00408773, 0.17904, 0.749, 2024, 1964, 2524, 734500758
4515, 7162.73, -1, 65, -0.000750492, 0.070808, 2.07162, 0.188911, -0.0134414, 0.00120365, 0.189393, 0.75, 1988, 2008, 2500, 734530604
4516, 7189.1, -1, 65, -0.00185005, 0.0719948, 2.07192, 0.208025, -0.00600814, -0.000556656, 0.208112, 0.75, 2072, 2028, 2564, 734555568
4517, 7224.45, -1, 65, -0.00132645, 0.0742289, 2.07207, 0.249088, -0.0162706, -0.0130557, 0.24996, 0.747, 1980, 2016, 2520, 734601191
4518, 7253.4, -1, 65, -0.000610865, 0.0749444, 2.07221, 0.262011, -0.0203208, -0.0109845, 0.263027, 0.747, 2020, 1984, 2548, 734620997
4519, 7281.44, -1, 65, -0.00181514, 0.0761138, 2.0724, 0.27535, -0.0246785, -0.00569787, 0.276513, 0.748, 1992, 2032, 2520, 734651057
4520, 7311.19, -1, 65, -0.00280998, 0.0762011, 2.07109, 0.296861, -0.025254, -0.0109306, 0.298134, 0.746, 2000, 2024, 2524, 734686274
4521, 7348.23, -1, 65, -0.00165806, 0.0736354, 2.07246, 0.314242, -0.0248815, -0.00742319, 0.315313, 0.746, 2004, 2032, 2532, 734721431
4522, 7372.33, -1, 65, -0.00111701, 0.0715934, 2.07179, 0.324438, -0.0243754, -0.00584943, 0.325404, 0.746, 1988, 2028, 2536, 734741481
4523, 7407.55, -1, 65, -0.000837758, 0.0680504, 2.07132, 0.347367, -0.0228461, -0.0161839, 0.348493, 0.743, 2060, 2056, 2532, 734771571
4524, 7432.32, -1, 65, -0.000750492, 0.0644201, 2.07141, 0.387171, -0.0210503, -0.020285, 0.388273, 0.74, 2060, 2072, 2536, 734806819
4525, 7465.1, -1, 65, -0.000733038, 0.061645, 2.0705, 0.417615, -0.0208413, -0.011352, 0.418289, 0.74, 2108, 2024, 2536, 734836848
4526, 7498.42, -1, 65, -0.000558505, 0.0596379, 2.07029, 0.420979, -0.0211897, -0.0145597, 0.421764, 0.737, 1956, 2056, 2544, 734862086
4527, 7527.95, -1, 65, -0.000226893, 0.0587652, 2.06973, 0.431624, -0.0225059, -0.00794611, 0.432284, 0.737, 2068, 1988, 2544, 734887263
4528, 7573.12, -1, 65, 0.000122173, 0.057561, 2.0686, 0.457265, -0.0215376, 0.00242084, 0.457778, 0.736, 2032, 1992, 2536, 734937312
4529, 7614.74, -1, 65, -0.000383972, 0.0565487, 2.06757, 0.472107, -0.020981, 0.00487742, 0.472598, 0.735, 2064, 2056, 2536, 734977504
4530, 7661.39, -1, 65, -0.00169297, 0.055868, 2.06654, 0.498805, -0.0244983, 0.0203438, 0.49982, 0.738, 2044, 2040, 2520, 736129893
4531, 7700.47, -1, 65, -0.00270526, 0.0555887, 2.06565, 0.512667, -0.0219246, 0.012375, 0.513285, 0.736, 2036, 1984, 2508, 736159952
4532, 7745.9, -1, 65, -0.00387463, 0.0554317, 2.06457, 0.530271, -0.0156557, 0.0133274, 0.530669, 0.736, 2004, 2072, 2528, 736205210
4533, 7786.37, -1, 65, -0.00382227, 0.0550651, 2.06368, 0.54103, -0.0151126, 0.0191432, 0.541579, 0.737, 2016, 1980, 2536, 736245585
4534, 7825.52, -1, 65, -0.00401426, 0.0544368, 2.06286, 0.555628, -0.0183768, 0.0255737, 0.55652, 0.739, 2028, 2068, 2480, 736290568
4535, 7864.6, -1, 65, -0.00287979, 0.0547684, 2.06212, 0.565748, -0.0179659, 0.00959471, 0.566115, 0.736, 2012, 2060, 2472, 736325693
4536, 7903.52, -1, 65, -0.00172788, 0.0503527, 2.06111, 0.581758, -0.0138514, -0.00107998, 0.581924, 0.735, 2072, 2012, 2548, 736370890
4537, 7942.43, -1, 65, -0.00153589, 0.0497593, 2.06036, 0.604441, -0.0110449, -0.00241693, 0.604547, 0.735, 2044, 2020, 2560, 736401041
4538, 7982.06, -1, 65, -0.00226893, 0.0514698, 2.05998, 0.601149, -0.0107754, -0.00899313, 0.601312, 0.733, 2100, 2036, 2520, 736441202
4539, 8021.4, -1, 65, -0.00277507, 0.053983, 2.05903, 0.64004, -0.00766273, -0.0145132, 0.640251, 0.731, 2008, 2016, 2516, 736486368
4540, 8060.76, -1, 65, -0.00240855, 0.0557284, 2.05883, 0.648754, -0.00349421, -0.00936205, 0.648831, 0.731, 2040, 2024, 2484, 736521586
4541, 8099.99, -1, 65, -0.00226893, 0.0568803, 2.05848, 0.665731, -0.000592757, -0.0137011, 0.665873, 0.73, 1968, 2000, 2540, 736551706
4542, 8139.32, -1, 65, -0.00219911, 0.0583987, 2.0582, 0.684981, -0.000226321, -0.0210189, 0.685303, 0.727, 1968, 2024, 2496, 736606943
4543, 8178.77, -1, 65, -0.00204204, 0.0586082, 2.05813, 0.692125, 0.000187305, -0.0149503, 0.692287, 0.727, 2052, 2036, 2528, 736637034
4544, 8217.18, -1, 65, -0.00226893, 0.0592888, 2.05797, 0.715697, 0.00139603, -0.0113538, 0.715789, 0.726, 2024, 1988, 2552, 736682291
4545, 8255.46, -1, 65, -0.00214675, 0.0604931, 2.05806, 0.723332, 0.0185476, -0.0105286, 0.723646, 0.725, 1932, 2036, 2552, 736712412
4546, 8294.43, -1, 65, -0.000680678, 0.0622908, 2.05804, 0.751896, 0.0242935, -0.00190933, 0.752291, 0.725, 2068, 2096, 2544, 736757548
4547, 8333.52, -1, 65, 0.000296706, 0.0634602, 2.05792, 0.772461, 0.0184108, 0.00112538, 0.772681, 0.725, 2048, 2072, 2544, 736792826
4548, 8372.02, -1, 65, 0.000680678, 0.0645946, 2.05783, 0.786446, 0.0229417, 0.00359393, 0.786789, 0.726, 1996, 2024, 2524, 736832895
4549, 8410.74, -1, 65, 0.00139626, 0.0660782, 2.05818, 0.785699, 0.016323, 0.000402387, 0.785868, 0.725, 2036, 2000, 2516, 736863352
4550, 8450.23, -1, 65, 0.00268781, 0.068766, 2.05806, 0.829145, 0.0292232, 0.00757199, 0.829694, 0.726, 2016, 1964, 2524, 736913279
4551, 8489.2, -1, 65, 0.00427606, 0.06819, 2.0582, 0.886289, 0.0372292, 0.0130551, 0.887166, 0.727, 2064, 2080, 2560, 736953409
4552, 8528.13, -1, 65, 0.00553269, 0.0480489, 2.05795, 0.847554, 0.0232367, 0.0190737, 0.848087, 0.728, 2060, 2072, 2544, 736988901
4553, 8567.64, -1, 65, 0.00827286, 0.00804597, 2.05781, 0.845602, 0.0238887, 0.0185214, 0.846142, 0.729, 1988, 1980, 2564, 737033884
4554, 8606.4, -1, 65, 0.00973894, -0.0125664, 2.05846, 0.831557, 0.0202204, 0.018842, 0.832016, 0.729, 2056, 2068, 2504, 737058817
4555, 8645.62, -1, 65, 0.0113272, -0.0457276, 2.05797, 0.791962, 0.0152268, 0.0251077, 0.792506, 0.732, 2048, 1996, 2500, 738206323
4556, 8684.75, -1, 65, 0.0109083, -0.0621337, 2.05877, 0.762348, 0.0105427, 0.0249014, 0.762827, 0.732, 2064, 2000, 2556, 738236413
4557, 8722.83, -1, 65, 0.0101753, -0.0837933, 2.05883, 0.708886, 0.00556839, 0.0383801, 0.709946, 0.737, 1972, 2068, 2564, 738281793
4558, 8762.22, -1, 65, 0.00932006, -0.100182, 2.05909, 0.65509, 0.00204956, 0.0378114, 0.656184, 0.739, 2044, 2052, 2480, 738321832
4559, 8800.55, -1, 65, 0.00895354, -0.111055, 2.05935, 0.61201, -0.000417518, 0.0342381, 0.612967, 0.74, 2048, 2032, 2536, 738351922
4560, 8838.92, -1, 65, 0.007662, -0.12699, 2.06001, 0.643398, 0.000685356, 0.0440133, 0.644902, 0.745, 2072, 1996, 2540, 738402215
4561, 8877.33, -1, 65, 0.00678933, -0.13528, 2.06006, 0.643246, -0.00131719, 0.0385274, 0.6444, 0.746, 2004, 2036, 2568, 738432245
4562, 8915.71, -1, 65, 0.00544543, -0.143012, 2.06073, 0.62203, -0.0147813, 0.0321506, 0.623036, 0.748, 2084, 2020, 2504, 738472833
4563, 8954.79, -1, 65, 0.00408407, -0.147114, 2.06108, 0.570523, -0.03617, 0.0278321, 0.572346, 0.749, 2052, 2036, 2516, 738507532
4564, 8993.94, -1, 65, 0.00296706, -0.148999, 2.0616, 0.525648, -0.0386485, 0.0230527, 0.527571, 0.75, 2012, 2004, 2564, 738547723
4565, 9033.3, -1, 65, 0.00247837, -0.147899, 2.06204, 0.48429, -0.0368726, 0.0170765, 0.485992, 0.75, 1980, 2048, 2556, 738578210
4566, 9072.59, -1, 65, 0.00015708, -0.142558, 2.06256, 0.395068, -0.0507737, 0.015299, 0.398611, 0.752, 1968, 2064, 2540, 738628381
4567, 9112, -1, 65, -0.00340339, -0.131842, 2.06307, 0.349265, -0.0392045, 0.00586904, 0.351508, 0.751, 2056, 2020, 2500, 738673547
4568, 9150.76, -1, 65, -0.00516617, -0.122313, 2.06329, 0.301677, -0.04918, 0.00375604, 0.305683, 0.751, 2060, 2048, 2500, 738703485
4569, 9189.13, -1, 65, -0.00678933, -0.10561, 2.06357, 0.251293, -0.0363787, 0.000952644, 0.253914, 0.752, 2044, 2012, 2548, 738748956
4570, 9232.87, -1, 65, -0.00757473, -0.0855211, 2.06354, 0.219072, -0.0270616, -0.00155492, 0.220743, 0.752, 1976, 2052, 2556, 738793939
4571, 9271.95, -1, 65, -0.00748746, -0.0678584, 2.06392, 0.159354, -0.023519, -0.0171573, 0.161992, 0.748, 1984, 2052, 2568, 738829065
4572, 9316.69, -1, 65, -0.00706858, -0.0493579, 2.06319, 0.116438, -0.0376641, -0.0266426, 0.125245, 0.744, 2108, 1988, 2528, 738869134
4573, 9323.9, -1, 65, -0.00705113, -0.0458673, 2.06319, 0.10229, -0.0370336, -0.0254714, 0.11173, 0.744, 1976, 2068, 2552, 738879358
4574, 9363.3, -1, 65, -0.00755728, -0.0338419, 2.06308, 0.0691238, -0.0214956, -0.031782, 0.0790586, 0.74, 2060, 2016, 2532, 738924432
4575, 9412.78, -1, 65, -0.00759218, -0.0242077, 2.0628, 0.0476547, -0.0216498, -0.0371128, 0.0641642, 0.737, 1976, 2068, 2544, 738964685
4576, 9457.05, -1, 65, -0.00684169, -0.0136834, 2.06251, 0.0276006, -0.015949, -0.0344369, 0.0469262, 0.734, 2036, 2012, 2556, 739009942
4577, 9503.08, -1, 65, -0.00607375, -0.00401426, 2.06191, 0.00132247, -0.012501, -0.0277242, 0.030441, 0.732, 2088, 2056, 2520, 739055322
4578, 9550.7, -1, 65, -0.00436332, 0.00502655, 2.06127, -0.0152806, -0.0153341, -0.0212869, 0.0303606, 0.73, 2072, 2072, 2500, 739105646
4579, 9596.42, -1, 65, -0.00345575, 0.012514, 2.06069, -0.0032713, 0.00550608, -0.0175569, 0.0186886, 0.728, 2044, 2064, 2492, 739155389
4580, 9641.81, -1, 65, -0.00335103, 0.0167203, 2.06041, -0.0130906, 0.00112878, -0.00938128, 0.0161445, 0.728, 2076, 2056, 2576, 739195642
4581, 9690.98, -1, 65, -0.00310669, 0.0192859, 2.05977, -0.00950613, 0.000292262, -0.00179999, 0.00967945, 0.727, 2016, 2060, 2504, 740337899
4582, 9741.59, -1, 65, -0.00258309, 0.0211185, 2.05914, -0.0116071, 0.00470962, 0.00567199, 0.0137505, 0.727, 2088, 2068, 2544, 740393136
4583, 9790.3, -1, 65, -0.00275762, 0.0222006, 2.05855, -0.02417, 0.00987389, 0.0125405, 0.0289645, 0.727, 2108, 2044, 2552, 740448647
4584, 9815.44, -1, 65, -0.00221657, 0.0228464, 2.05827, -0.015929, 0.0107936, 0.0191448, 0.0271433, 0.729, 2020, 2008, 2540, 740468758
4585, 9848.06, -1, 65, -0.00172788, 0.0239285, 2.05797, -0.0158155, 0.00930242, 0.0208741, 0.027792, 0.729, 2132, 2056, 2528, 740498788
4586, 9876.45, -1, 65, -0.0018675, 0.0246091, 2.05771, -0.0116073, 0.014757, 0.0302225, 0.0355795, 0.732, 1940, 2004, 2540, 740523720
4587, 9911.48, -1, 65, -0.00113446, 0.0241728, 2.05741, -0.015299, 0.0188656, 0.0285809, 0.0375079, 0.733, 2108, 2048, 2508, 740564004
4588, 9937.73, -1, 65, -0.000575959, 0.0242252, 2.05694, -0.0176006, 0.0165454, 0.0271498, 0.0363407, 0.733, 2132, 2064, 2512, 740584084
4589, 9968.16, -1, 65, 5.23599e-05, 0.0245393, 2.05703, -0.0197599, 0.00893326, 0.0283725, 0.0357107, 0.734, 1964, 2040, 2568, 740624276
4590, 10001.5, -1, 65, 0.000401426, 0.0247837, 2.05692, -0.0100299, 0.0199283, 0.0282422, 0.0359911, 0.735, 2076, 2068, 2540, 740654397
4591, 10028.7, -1, 65, 0.000418879, 0.0247837, 2.05652, -0.00926179, 0.0193826, 0.0343014, 0.0404729, 0.737, 1996, 2076, 2580, 740674477
4592, 10058.8, -1, 65, 0.000802851, 0.0243648, 2.0565, -0.021523, 0.0111391, 0.0298222, 0.0384276, 0.738, 1988, 2084, 2580, 740709664
4593, 10089.5, -1, 65, 0.00116937, 0.023527, 2.05612, -0.0202101, 0.00807239, 0.0266471, 0.0344046, 0.738, 1988, 2084, 2568, 740744790
4594, 10122.8, -1, 65, 0.00137881, 0.0234921, 2.05619, -0.018107, 0.0081339, 0.0261273, 0.0328125, 0.739, 2032, 2020, 2524, 740764992
4595, 10156.1, -1, 65, 0.000890118, 0.0236841, 2.05593, -0.0324869, 0.00383501, 0.0251645, 0.0412718, 0.74, 2060, 2000, 2516, 740800057
4596, 10187.5, -1, 65, 0.000314159, 0.0241728, 2.05574, -0.0243352, 0.00301666, 0.0250412, 0.035048, 0.74, 2020, 2052, 2544, 740825265
4597, 10212.6, -1, 65, -0.000226893, 0.0250106, 2.05542, -0.0136141, 0.0110351, 0.0240524, 0.0297596, 0.741, 1996, 2060, 2552, 740860299
4598, 10242.8, -1, 65, -0.000785398, 0.0245393, 2.05502, -0.00356041, 0.0179562, 0.0428534, 0.0465996, 0.741, 1976, 2064, 2552, 740895699
4599, 10277.5, -1, 65, -0.00244346, 0.0193906, 2.05507, -0.012678, 0.0150703, 0.0879987, 0.0901754, 0.744, 1964, 2052, 2568, 740930489
4600, 10304, -1, 65, -0.00326377, 0.0165981, 2.05485, -0.00894996, 0.0240856, 0.0969216, 0.10027, 0.745, 2052, 2044, 2548, 740950722
4601, 10333.7, -1, 65, -0.00225147, 0.0156207, 2.0545, -0.01019, 0.0360424, 0.100755, 0.107491, 0.747, 2116, 2052, 2552, 740986031
4602, 10364.5, -1, 65, 1.74533e-05, 0.0167203, 2.05424, -0.00838787, 0.0374879, 0.102863, 0.109802, 0.75, 2024, 2028, 2488, 741015938
4603, 10395, -1, 65, 0.00169297, 0.0175057, 2.05397, 0.00275597, 0.0192511, 0.110267, 0.111969, 0.754, 2128, 2040, 2536, 741036019
4604, 10425.7, -1, 65, 0.00383972, 0.0183609, 2.05362, 0.00891508, 0.043095, 0.0974441, 0.106921, 0.758, 1952, 2008, 2480, 741081155
4605, 10455.8, -1, 65, 0.00438078, 0.018134, 2.05338, 7.95345e-05, 0.0477632, 0.0943134, 0.105718, 0.76, 2024, 2008, 2500, 741101205
4606, 10492.9, -1, 65, 0.00675442, 0.0172089, 2.053, -0.000931208, 0.0483982, 0.0923446, 0.104263, 0.765, 1996, 2056, 2500, 741146554
4607, 10518.2, -1, 65, 0.00830777, 0.0164585, 2.05279, -0.00555481, 0.0413003, 0.086616, 0.0961193, 0.767, 2040, 2004, 2548, 741171700
4608, 10547.5, -1, 65, 0.010088, 0.0160047, 2.05254, -0.00561633, 0.0350756, 0.0807275, 0.0881974, 0.77, 1952, 2020, 2500, 741201668
4609, 10581.1, -1, 65, 0.0112225, 0.0159349, 2.05286, -0.0013489, 0.0312719, 0.0773331, 0.0834276, 0.773, 1948, 2016, 2520, 741237008
4610, 10609, -1, 65, 0.0117461, 0.0160745, 2.05184, -0.00978426, 0.0148803, 0.0718539, 0.074028, 0.775, 2120, 2024, 2524, 741261971
4611, 10639.8, -1, 65, 0.0120428, 0.0160919, 2.05235, -0.0102374, 0.013973, 0.069006, 0.0711469, 0.777, 1964, 2072, 2512, 741287087
4612, 10673.2, -1, 65, 0.0119031, 0.0159349, 2.05235, -0.0141409, 0.0156348, 0.0666277, 0.0698832, 0.78, 2068, 2092, 2472, 742414574
4613, 10706.9, -1, 65, 0.0107163, 0.0164061, 2.05204, -0.00167804, 0.0430306, 0.0658182, 0.0786542, 0.785, 2072, 2048, 2480, 742464867
4614, 10730.9, -1, 65, 0.0109956, 0.0162665, 2.05202, -0.00634931, 0.0209784, 0.0768585, 0.0799227, 0.786, 2020, 2104, 2480, 742484825
4615, 10762.9, -1, 65, 0.0101055, 0.0150622, 2.05139, -0.00377416, 0.00686682, 0.122405, 0.122655, 0.79, 2004, 2128, 2548, 742519768
4616, 10792.2, -1, 65, 0.00884882, 0.0141197, 2.05177, -0.00907151, 0.00234744, 0.147183, 0.147481, 0.792, 2008, 2108, 2556, 742534935
4617, 10829.7, -1, 65, 0.00527089, 0.0115192, 2.05108, -0.00424732, -0.000170345, 0.229923, 0.229962, 0.8, 2016, 2116, 2580, 742585411
4618, 10854.3, -1, 65, 0.00410152, 0.0107512, 2.05123, -0.00754849, 0.00241515, 0.2595, 0.259621, 0.803, 2080, 2056, 2644, 742605370
4619, 10884.6, -1, 65, 0.00258309, 0.00970403, 2.05097, -0.00244521, 0.00547351, 0.32651, 0.326565, 0.813, 2060, 1984, 2648, 742640434
4620, 10919.7, -1, 65, 0.00167552, 0.00879646, 2.05073, -0.00217979, 0.065805, 0.366999, 0.372858, 0.821, 2084, 2016, 2628, 742670799
4621, 10946.7, -1, 65, 0.00118682, 0.00816814, 2.05076, -0.00361026, 0.0483505, 0.395022, 0.397987, 0.828, 2024, 2024, 2576, 742695641
4622, 10976.8, -1, 65, 0.000575959, 0.0074351, 2.05029, -0.000342008, 0.0507583, 0.436647, 0.439588, 0.839, 2004, 2012, 2576, 742725853
4623, 11012.2, -1, 65, -3.49066e-05, 0.00694641, 2.05008, -0.0150933, 0.107588, 0.48617, 0.498161, 0.853, 1988, 2028, 2604, 742755852
4624, 11042.1, -1, 65, 1.74533e-05, 0.00644026, 2.05008, -0.00948739, 0.0624305, 0.531336, 0.535076, 0.869, 2040, 1960, 2544, 742791099
4625, 11068.6, -1, 65, 0.000122173, 0.00602139, 2.04958, 0.000453215, 0.0499254, 0.571247, 0.573425, 0.887, 2060, 2020, 2604, 742826134
4626, 11098.4, -1, 65, 0.000191986, 0.00563741, 2.04958, 0.0262715, 0.111327, 0.591221, 0.602184, 0.895, 2052, 1996, 2584, 742841209
4627, 11135.8, -1, 65, -8.72665e-05, 0.0045204, 2.04938, -0.000880148, 0.0851274, 0.651585, 0.657123, 0.927, 2036, 2092, 2604, 742891502
4628, 11161.7, -1, 65, -8.72665e-05, 0.00397935, 2.04912, -0.0039355, 0.0734847, 0.672551, 0.676565, 0.94, 2060, 2120, 2600, 742911766
4629, 11191.2, -1, 65, -0.000226893, 0.00457276, 2.05005, -0.0121394, 0.0510115, 0.69693, 0.6989, 0.962, 2060, 2012, 2556, 742946678
4630, 11223.2, -1, 65, -0.000593412, 0.00506145, 2.04868, -0.0179777, 0.0292082, 0.719649, 0.720466, 0.983, 2064, 2076, 2544, 742976768
4631, 11263.2, -1, 65, -0.001309, 0.00537561, 2.0497, -0.0125595, 0.0181772, 0.740587, 0.740917, 1.004, 2032, 2084, 2528, 743007255
4632, 11311.7, -1, 65, -0.00354302, 0.00535816, 2.04923, -0.0230576, -0.0145245, 0.785368, 0.78584, 1.048, 2096, 2040, 2584, 743062614
4633, 11355.3, -1, 65, -0.00467748, 0.00528835, 2.05015, -0.00286631, 0.0309074, 0.801618, 0.802218, 1.082, 2068, 2076, 2544, 743107353
4634, 11400.1, -1, 65, -0.00534071, 0.00507891, 2.05043, -0.00789918, 0.0115109, 0.818934, 0.819053, 1.119, 1948, 2016, 2504, 743152550
4635, 11441.6, -1, 65, -0.00584685, 0.00492183, 2.05069, -0.0170501, -0.00540283, 0.822596, 0.822791, 1.149, 2144, 2056, 2560, 743192802
4636, 11484.1, -1, 65, -0.00605629, 0.0047473, 2.05125, -0.0275597, -0.00354359, 0.830985, 0.831449, 1.185, 2032, 2012, 2548, 743237968
4637, 11528.2, -1, 65, -0.00560251, 0.00488692, 2.05158, -0.00892989, 0.00184361, 0.842163, 0.842212, 1.223, 1936, 2032, 2536, 743283104
4638, 11573.4, -1, 65, -0.00499164, 0.00534071, 2.05198, -0.0293695, -0.000791993, 0.836647, 0.837162, 1.258, 2052, 2096, 2500, 743328392
4639, 11622, -1, 65, -0.00464258, 0.00565487, 2.0523, -0.0294566, -0.00790083, 0.836343, 0.836899, 1.29, 1988, 1984, 2560, 743368614
4640, 11668.5, -1, 65, -0.00415388, 0.00637045, 2.05251, -0.0286431, -0.013121, 0.837948, 0.83854, 1.327, 1964, 2108, 2520, 744511115
4641, 11717.8, -1, 65, -0.00275762, 0.00733038, 2.05282, -0.0227089, -0.0119322, 0.842785, 0.843176, 1.372, 2056, 1976, 2556, 744566383
4642, 11764.7, -1, 65, -0.00171042, 0.00818559, 2.05321, -0.0181316, -0.0120825, 0.83933, 0.839613, 1.405, 2044, 2064, 2500, 744606300
4643, 11802.9, -1, 65, -0.00111701, 0.00862193, 2.05193, -0.0122742, -0.0120648, 0.84131, 0.841486, 1.442, 2124, 1956, 2544, 744651527
4644, 11841.4, -1, 65, -0.000663225, 0.00918043, 2.05368, -0.00748987, -0.0129471, 0.842371, 0.842504, 1.472, 2100, 1984, 2536, 744686561
4645, 11884.8, -1, 65, -1.74533e-05, 0.00947714, 2.05282, -0.00228243, -0.0129822, 0.842765, 0.842868, 1.51, 2108, 2012, 2528, 744732001
4646, 11923.5, -1, 65, 0.00115192, 0.00965167, 2.05364, 0.00220789, -0.0142141, 0.831106, 0.83123, 1.541, 2028, 2032, 2536, 744771949
4647, 11969.5, -1, 65, 0.00237365, 0.00965167, 2.05347, 0.00805588, -0.0162956, 0.82104, 0.821242, 1.576, 2156, 2008, 2540, 744817146
4648, 12016.2, -1, 65, 0.00298451, 0.00925025, 2.0539, 0.0133548, -0.0182873, 0.810698, 0.811014, 1.61, 2012, 2044, 2484, 744862373
4649, 12064.5, -1, 65, 0.00181514, 0.00842994, 2.05446, 0.0178115, -0.0186895, 0.793543, 0.793963, 1.646, 2020, 2032, 2476, 744912971
4650, 12117.2, -1, 65, 0.0010472, 0.00823795, 2.05469, 0.0234563, -0.0186289, 0.791913, 0.792479, 1.681, 1964, 2036, 2524, 744957923
4651, 12164.7, -1, 65, 0.0020944, 0.00851721, 2.05504, 0.0295944, -0.0207535, 0.78067, 0.781507, 1.721, 2012, 1980, 2472, 745013038
4652, 12195, -1, 65, 0.00268781, 0.00860447, 2.0552, 0.0321916, -0.022353, 0.765062, 0.766065, 1.737, 2116, 2024, 2532, 745033241
4653, 12240, -1, 65, 0.00204204, 0.00727802, 2.05537, 0.0380195, -0.0245161, 0.674389, 0.675905, 1.777, 2108, 2088, 2508, 745088416
4654, 12282.6, -1, 65, 0.000558505, 0.00565487, 2.05533, 0.0401047, -0.0251957, 0.605091, 0.606941, 1.799, 2096, 2068, 2488, 745123450
4655, 12324.1, -1, 65, -0.000296706, 0.00328122, 2.05507, 0.0412756, -0.0255705, 0.514865, 0.517149, 1.824, 2004, 2024, 2384, 745168861
4656, 12365.3, -1, 65, -0.000802851, 0.0013439, 2.05472, 0.0421113, -0.0260964, 0.429269, 0.432119, 1.846, 2060, 2020, 2456, 745213874
4657, 12406.3, -1, 65, -0.000680678, -5.23599e-05, 2.05469, 0.0422769, -0.026564, 0.362338, 0.365762, 1.862, 2084, 2044, 2456, 745254096
4658, 12447.4, -1, 65, -0.00106465, -0.00136136, 2.05458, 0.0420371, -0.0267446, 0.30748, 0.311491, 1.875, 2060, 2032, 2464, 745289191
4659, 12487.3, -1, 65, -0.000959931, -0.00293215, 2.05413, 0.0421281, -0.0267966, 0.249454, 0.254401, 1.887, 2064, 2052, 2436, 745329383
4660, 12528.4, -1, 65, -0.000436332, -0.00486947, 2.05429, 0.0412441, -0.0279099, 0.193408, 0.199717, 1.899, 2032, 2028, 2468, 745374549
4661, 12570.9, -1, 65, -0.00010472, -0.00647517, 2.05429, 0.040148, -0.0289195, 0.162004, 0.169392, 1.913, 2008, 2028, 2468, 745414924
4662, 12620.3, -1, 65, -0.0010821, -0.00748746, 2.05434, 0.0391346, -0.0299229, 0.109473, 0.120047, 1.918, 2028, 2020, 2452, 745454963
