#BEGIN frameIdx[0], TimeInSec[1], FlagAnimationStart[2], batteryPercent[3], Roll[4], Pitch[5], Yaw[6], Vx[7], Vy[8], Vz[9], Vmag[10], Altitude[11], PosLatitude[12], PosLongitude[13], PosElevation[14]
187, 1069.72, -1, 64, 0.00141372, -0.0153065, 1.91705, 0, -0, -0, 0, 0, 0, 0, 0
188, 1120.95, -1, 64, 0.00137881, -0.0153589, 1.91703, 0, -0, -0, 0, 0, 0, 0, 0
189, 1167.81, -1, 64, 0.0013439, -0.0154462, 1.91695, 0, -0, -0, 0, 0, 0, 0, 0
190, 1217.32, -1, 64, 0.001309, -0.0154113, 1.91691, 0, -0, -0, 0, 0, 0, 0, 0
191, 1261.51, -1, 64, 0.00127409, -0.0154636, 1.91688, 0, -0, -0, 0, 0, 0, 0, 0
192, 1311.91, -1, 64, 0.00127409, -0.0154113, 1.91679, 0, -0, -0, 0, 0, 0, 0, 0
193, 1358.63, -1, 64, 0.001309, -0.0153414, 1.91676, 0, -0, -0, 0, 0, 0, 0, 0
194, 1397.44, -1, 64, 0.00127409, -0.0154287, 1.91669, 0, -0, -0, 0, 0, 0, 0, 0
195, 1407.83, -1, 64, 0.00129154, -0.0154462, 1.91667, 0, -0, -0, 0, 0, 0, 0, 0
196, 1447.53, -1, 64, 0.00129154, -0.0154811, 1.91667, 0, -0, -0, 0, 0, 0, 0, 0
197, 1494.09, -1, 64, 0.00127409, -0.0155683, 1.91663, 0, -0, -0, 0, 0, 0, 0, 0
198, 1543.89, -1, 64, 0.00129154, -0.0155858, 1.91658, 0, -0, -0, 0, 0, 0, 0, 0
199, 1590.63, -1, 64, 0.00125664, -0.0156556, 1.91653, 0, -0, -0, 0, 0, 0, 0, 0
200, 1637.07, -1, 64, 0.00127409, -0.0156207, 1.91648, 0, -0, -0, 0, 0, 0, 0, 0
201, 1685.4, -1, 64, 0.00132645, -0.0156207, 1.91646, 0, -0, -0, 0, 0, 0, 0, 0
202, 1729.51, -1, 64, 0.00127409, -0.0156731, 1.91642, 0, -0, -0, 0, 0, 0, 0, 0
203, 1776.99, -1, 64, 0.00127409, -0.0156032, 1.91641, 0, -0, -0, 0, 0, 0, 0, 0
204, 1821.91, -1, 64, 0.00125664, -0.0155858, 1.91635, 0, -0, -0, 0, 0, 0, 0, 0
205, 1864.42, -1, 64, 0.00123918, -0.0156032, 1.91634, 0, -0, -0, 0, 0, 0, 0, 0
206, 1909.07, -1, 64, 0.00120428, -0.0155683, 1.91628, 0, -0, -0, 0, 0, 0, 0, 0
207, 1955.39, -1, 64, 0.00120428, -0.0155683, 1.91625, 0, -0, -0, 0, 0, 0, 0, 0
208, 1995.49, -1, 64, 0.00116937, -0.0156556, 1.91621, 0, -0, -0, 0, 0, 0, 0, 0
209, 2035.34, -1, 64, 0.00113446, -0.0156905, 1.91618, 0, -0, -0, 0, 0, 0, 0, 0
210, 2075.99, -1, 64, 0.00113446, -0.0156731, 1.91616, 0, -0, -0, 0, 0, 0, 0, 0
211, 2113.99, -1, 64, 0.00111701, -0.015708, 1.91609, 0, -0, -0, 0, 0, 0, 0, 0
212, 2151.82, -1, 64, 0.00113446, -0.0157603, 1.91606, 0, -0, -0, 0, 0, 0, 0, 0
213, 2189.55, -1, 64, 0.00111701, -0.015865, 1.91602, 0, -0, -0, 0, 0, 0, 0, 0
214, 2228.33, -1, 64, 0.00109956, -0.0158999, 1.91599, 0, -0, -0, 0, 0, 0, 0, 0
215, 2266.85, -1, 64, 0.00106465, -0.0159698, 1.91597, 0, -0, -0, 0, 0, 0, 0, 0
216, 2305.33, -1, 64, 0.00115192, -0.0156905, 1.9159, -0.00693111, 5.68887e-05, 0, 0.00693134, 0, 0, 0, 0
217, 2343.87, -1, 64, 0.00116937, -0.0154113, 1.9159, -0.00728514, -0.000487743, 0, 0.00730145, 0, 0, 0, 0
218, 2381.76, -1, 64, 0.00116937, -0.0152891, 1.91588, -0.00717576, -0.000539725, 0, 0.00719603, 0, 0, 0, 0
219, 2420.52, -1, 64, 0.00116937, -0.0148877, 1.91585, -0.00723571, -0.000577143, 0, 0.00725869, 0, 0, 0, 0
220, 2459.22, -1, 64, 0.00116937, -0.0146084, 1.91581, -0.00709824, -0.000581551, 0, 0.00712202, 0, 0, 0, 0
221, 2497.8, -1, 64, 0.00116937, -0.0140324, 1.91576, -0.00780451, -0.000572002, 0, 0.00782545, 0, 0, 0, 0
222, 2535.73, -1, 64, 0.00115192, -0.0135787, 1.91571, -0.00779492, -0.000570417, 0, 0.00781576, 0, 0, 0, 0
223, 2573.38, -1, 64, 0.00116937, -0.0132645, 1.91569, -0.00676765, -0.000587303, 0, 0.00679309, 0, 0, 0, 0
224, 2610.98, -1, 64, 0.00116937, -0.0128805, 1.91564, -0.00696339, -0.00057448, 0, 0.00698704, 0, 0, 0, 0
225, 2648.64, -1, 64, 0.00118682, -0.0124442, 1.91559, -0.00671074, -0.000582899, 0, 0.00673601, 0, 0, 0, 0
226, 2689.87, -1, 64, 0.00120428, -0.0121999, 1.91555, -0.00634651, -0.000594406, 0, 0.00637429, 0, 0, 0, 0
227, 2736.34, -1, 64, 0.00120428, -0.0117112, 1.9155, -0.00604312, -0.000577171, 0, 0.00607062, 0, 0, 0, 0
228, 2781.54, -1, 64, 0.00115192, -0.0113097, 1.91573, -0.00591135, -0.000696855, 0, 0.00595228, 0, 0, 0, 0
229, 2824.52, -1, 64, 0.000994838, -0.0110305, 1.91552, -0.00579642, -0.00173327, 0, 0.00605002, 0, 0, 0, 0
230, 2862.1, -1, 64, 0.000942478, -0.0106116, 1.91609, -0.00606852, -0.000716064, 0, 0.00611062, 0, 0, 0, 0
231, 2899.83, -1, 64, 0.000715585, -0.0101404, 1.91623, -0.00669257, -0.000860106, 0, 0.00674762, 0, 0, 0, 0
232, 2938.03, -1, 64, 0.000750492, -0.00977384, 1.91677, -0.00614022, -0.000369847, 0, 0.00615135, 0, 0, 0, 0
233, 2975.62, -1, 64, 0.000767945, -0.00963422, 1.9167, -0.00577469, -0.000384862, 0, 0.0057875, 0, 0, 0, 0
234, 3015.34, -1, 64, 0.000837758, -0.00914553, 1.91672, -0.00520688, 2.13032e-05, 0, 0.00520693, 0, 0, 0, 0
235, 3053.16, -1, 64, 0.000837758, -0.00890118, 1.91672, -0.00474605, 0.000201194, 0, 0.00475031, 0, 0, 0, 0
236, 3093.89, -1, 64, 0.000925025, -0.00869174, 1.91663, -0.00503738, -6.91567e-06, 0, 0.00503738, 0, 0, 0, 0
237, 3134.21, -1, 64, 0.000907571, -0.00832522, 1.91663, -0.00473542, -3.62274e-06, 0, 0.00473543, 0, 0, 0, 0
238, 3175.84, -1, 64, 0.000959931, -0.00811578, 1.91655, -0.00399804, -0.000187862, 0, 0.00400245, 0, 0, 0, 0
239, 3221.21, -1, 64, 0.000872665, -0.00788889, 1.91648, -0.00378938, -0.000727954, 0, 0.00385867, 0, 0, 0, 0
240, 3265.58, -1, 64, 0.000750492, -0.00752237, 1.91662, -0.00425514, -0.0011127, 0, 0.00439822, 0, 0, 0, 0
241, 3309.62, -1, 64, 0.000767945, -0.00729548, 1.91649, -0.00403909, -0.00126426, 0, 0.00423233, 0, 0, 0, 0
242, 3350.01, -1, 64, 0.000785398, -0.00701622, 1.91646, -0.00392246, -0.000908831, 0, 0.00402637, 0, 0, 0, 0
243, 3392.55, -1, 64, 0.000785398, -0.00682424, 1.91627, -0.00410478, -0.000675928, 0, 0.00416006, 0, 0, 0, 0
244, 3434.39, -1, 64, 0.000767945, -0.00652753, 1.91627, -0.00327135, -0.000776168, 0, 0.00336216, 0, 0, 0, 0
245, 3477.37, -1, 64, 0.000733038, -0.00577704, 1.91653, -0.00531754, -0.000696587, 0, 0.00536297, 0, 0, 0, 0
246, 3524.56, -1, 64, 0.000785398, -0.00570723, 1.91655, -0.0028966, -0.000449636, 0, 0.00293129, 0, 0, 0, 0
247, 3571.07, -1, 64, 0.000663225, -0.00527089, 1.91646, -0.00304323, -0.000796683, 0, 0.00314578, 0, 0, 0, 0
248, 3613.64, -1, 64, 0.000855211, -0.00535816, 1.91627, -0.00235132, -3.42337e-05, 0, 0.00235157, 0, 0, 0, 0
249, 3660.56, -1, 64, 0.000820305, -0.00481711, 1.91627, -0.00328029, 0.000162706, 0, 0.00328433, 0, 0, 0, 0
250, 3706.68, -1, 64, 0.000942478, -0.00514872, 1.91621, -0.0014202, -6.23628e-05, 0, 0.00142157, 0, 0, 0, 0
251, 3751.66, -1, 64, 0.000925025, -0.00471239, 1.91653, -0.00271202, -0.000206714, 0, 0.00271989, 0, 0, 0, 0
252, 3801.96, -1, 64, 0.000872665, -0.00410152, 1.91642, -0.00347693, -0.000263194, 0, 0.00348687, 0, 0, 0, 0
253, 3845.13, -1, 64, 0.000872665, -0.00376991, 1.91662, -0.00351359, -0.000662585, 0, 0.00357552, 0, 0, 0, 0
254, 3889.53, -1, 64, 0.000855211, -0.00406662, 1.91681, -0.0012928, -0.000734487, 0, 0.00148688, 0, 0, 0, 0
255, 3933.11, -1, 64, 0.000907571, -0.00378736, 1.91712, -0.0019966, -8.09629e-05, 0, 0.00199824, 0, 0, 0, 0
256, 3980.33, -1, 64, 0.000907571, -0.00350811, 1.91735, -0.00161852, 0.00012994, 0, 0.00162373, 0, 0, 0, 0
257, 4027.08, -1, 64, 0.000994838, -0.00368264, 1.91777, -0.00196416, -0.00019614, 0, 0.00197392, 0, 0, 0, 0
258, 4069.57, -1, 64, 0.000977384, -0.00328122, 1.91787, -0.0018775, -0.000219046, 0, 0.00189024, 0, 0, 0, 0
259, 4116.69, -1, 64, 0.0010472, -0.00314159, 1.91759, -0.00149284, 5.96872e-06, 0, 0.00149286, 0, 0, 0, 0
260, 4165.94, -1, 64, 0.00123918, -0.00287979, 1.91786, -0.00226866, -0.000243003, 0, 0.00228163, 0, 0, 0, 0
261, 4208.33, -1, 64, 0.00120428, -0.00289725, 1.9177, -0.000698236, 0.000418535, 0, 0.000814067, 0, 0, 0, 0
262, 4256.07, -1, 64, 0.0016057, -0.00216421, 1.91749, -0.00186055, 0.000145329, 0, 0.00186622, 0, 0, 0, 0
263, 4304.36, -1, 64, 0.00113446, -0.00211185, 1.92021, -0.00170616, -0.000172137, 0, 0.00171483, 0, 0, 0, 0
264, 4348.22, -1, 64, 0.0013439, -0.000925025, 1.921, -0.00311998, -1.39924e-05, 0, 0.00312001, 0, 0, 0, 0
265, 4396.23, -1, 64, 0.00129154, -0.00200713, 1.92388, -0.00223561, -0.00128893, 0, 0.00258056, 0, 0, 0, 0
266, 4441.41, -1, 64, 0.00200713, -0.00144862, 1.92461, -0.00153176, 0.000848013, 0, 0.00175083, 0, 0, 0, 0
267, 4488.34, -1, 64, 0.00165806, -0.00181514, 1.92471, -4.44463e-05, 0.000662226, 0, 0.000663716, 0, 0, 0, 0
268, 4534.32, -1, 64, 0.00137881, -0.000541052, 1.92779, -0.00206679, -0.00482716, 0, 0.00525101, 0, 0, 0, 0
269, 4574.65, -1, 64, 0.00233874, -0.00345575, 1.92838, -0.0011792, 2.29241e-05, 0, 0.00117943, 0, 0, 0, 0
270, 4613.4, -1, 64, 0.000890118, 0.00225147, 1.92887, -0.00252973, -0.00229997, 0, 0.00341897, 0, 0, 0, 0
271, 4652.05, -1, 64, 0.000750492, 0.000488692, 1.92709, -0.00184772, -0.00135055, 0, 0.00228868, 0, 0, 0, 0
272, 4690.48, -1, 64, 0.00301942, -0.00185005, 1.92526, 0.00123904, -0.00298414, 0, 0.00323115, 0, 0, 0, 0
273, 4728.68, -1, 64, -0.000837758, -0.000733038, 1.92433, -0.00483225, -0.000706597, 0, 0.00488364, 0, 0, 0, 0
274, 4772.53, -1, 64, 0.00172788, 0.00162316, 1.92321, 0.001078, -0.00125592, 0, 0.00165512, 0, 0, 0, 0
275, 4814.68, -1, 64, 0.000820305, -0.00600393, 1.92246, -0.00634981, -0.000482516, 0, 0.00636812, 0, 0, 0, 0
276, 4853.52, -1, 64, 0.00106465, -0.00226893, 1.92086, -0.00548579, 0.00205463, 0, 0.00585794, 0, 0, 0, 0
277, 4892.37, -1, 64, 0.0104371, 0.00228638, 1.91941, -0.00208609, -0.0023021, 0, 0.00310668, 0, 0, 0, 0
278, 4932.95, -1, 64, 0.0126013, 0.000261799, 1.91873, -0.00261843, -0.00494279, 0, 0.0055935, 0, 0, 0, 0
279, 4971.59, -1, 64, 0.00431096, -0.00401426, 1.91765, -0.00370885, -0.00247126, 0, 0.00445676, 0, 0, 0, 0
280, 5009.93, -1, 64, -0.00010472, -0.00719076, 1.91618, -0.00456051, -0.000855555, 0, 0.00464007, 0, 0, 0, 0
281, 5048.18, -1, 64, 0.00230383, -0.0082205, 1.91534, -0.00527442, -0.00228396, 0, 0.0057477, 0, 0, 0, 0
282, 5085.9, -1, 64, 0.00575959, -0.00593412, 1.91421, -0.00555257, -0.00247242, 0, 0.00607815, 0, 0, 0, 0
283, 5126.76, -1, 64, 0.00506145, -0.00462512, 1.91353, -0.00310208, -0.00374304, 0, 0.0048614, 0, 0, 0, 0
284, 5174.56, -1, 64, -0.00553269, -0.00623083, 1.91328, -0.00351671, -0.000138785, 0, 0.00351945, 0, 0, 0, 0
285, 5221.84, -1, 64, -0.0129154, -0.00750492, 1.91255, -0.001625, 0.00252192, 0, 0.00300012, 0, 0, 0, 0
286, 5265.53, -1, 64, -0.0245742, -0.00551524, 1.91255, -0.0048016, 0.00754288, 0, 0.0089415, 0, 0, 0, 0
287, 5311.9, -1, 64, -0.0307527, 0.000802851, 1.91237, -0.00317686, 0.0133915, 0, 0.0137632, 0, 0, 0, 0
288, 5356.2, -1, 64, -0.0181514, 0.00560251, 1.91365, -0.0023441, 0.0107996, 0, 0.0110511, 0, 0, 0, 0
289, 5402.35, -1, 64, -0.0129329, 0.00972148, 1.91381, 0.000593321, 0.00907975, 0, 0.00909912, 0, 0, 0, 0
290, 5445.43, -1, 64, -0.00445059, 0.00734784, 1.91424, 0.00210544, 0.00693615, 0, 0.00724866, 0, 0, 0, 0
291, 5488.99, -1, 64, 6.98132e-05, -0.000506145, 1.79806, -0.000264977, 0.00339783, 1.69352e-12, 0.00340815, 0, 0, 0, 0
292, 5534.41, -1, 64, 0.00106465, -0.00453786, 1.79821, -0.00130029, 0.000848861, 0.00102052, 0.00185817, 0.279, 0, 0, 0
293, 5572.26, -1, 64, 0, -0.00633555, 1.79821, -0.0428171, -0.000349324, 0.0930557, 0.102434, 0.306, 0, 0, 0
294, 5617.12, -1, 64, 0.000645772, -0.00472984, 1.79769, -0.0911086, -0.000275181, 0.76721, 0.7726, 0.342, 0, 0, 0
295, 5661.1, -1, 64, 0.00165806, -0.00146608, 1.79753, -0.0576718, 0.0154361, 0.967971, 0.96981, 0.383, 0, 0, 0
296, 5707.31, -1, 64, 0.00289725, 0.00520108, 1.79668, -0.0823631, 0.0477197, 0.950689, 0.955442, 0.447, 0, 0, 0
297, 5750.84, -1, 64, 0.00450295, 0.00694641, 1.79617, -0.0461339, 0.04591, 0.960047, 0.96225, 0.482, 0, 0, 0
298, 5798.86, -1, 64, 0.00836013, 0.00856957, 1.79549, -0.00925027, 0.0385149, 0.912877, 0.913736, 0.539, 0, 0, 0
299, 5836.74, -1, 64, 0.00968658, 0.00685914, 1.79516, -0.0420381, 0.0444271, 0.89494, 0.897027, 0.575, 0, 0, 0
300, 5878.58, -1, 64, 0.0110479, 0.00511381, 1.79472, -0.0316675, 0.048971, 0.863616, 0.865583, 0.611, 0, 0, 0
301, 5922.07, -1, 64, 0.012514, 0.00516617, 1.7945, -0.0495506, 0.0751963, 0.843563, 0.848356, 0.651, 0, 0, 0
302, 5970.7, -1, 64, 0.0149226, 0.00588176, 1.79413, -0.0245126, 0.118123, 0.825761, 0.834527, 0.692, 0, 0, 0
303, 6019.05, -1, 64, 0.0197397, 0.00820305, 1.79397, -0.0509108, 0.0977856, 0.80122, 0.808769, 0.726, 0, 0, 0
304, 6066.92, -1, 64, 0.0241554, 0.0110479, 1.79378, -0.0738147, 0.0817517, 0.737465, 0.745645, 0.759, 0, 0, 0
305, 6109.87, -1, 64, 0.0251327, 0.0137183, 1.79341, -0.0901374, 0.0927346, 0.558127, 0.572914, 0.788, 0, 0, 0
306, 6152.38, -1, 64, 0.0250629, 0.0174009, 1.79348, -0.079278, 0.0969831, 0.407836, 0.426639, 0.81, 0, 0, 0
307, 6199.19, -1, 64, 0.0257611, 0.0218166, 1.79333, -0.071766, 0.0971212, 0.260497, 0.287126, 0.829, 0, 0, 0
308, 6244.45, -1, 64, 0.0263545, 0.0253247, 1.79371, -0.0909047, 0.0746075, 0.117766, 0.16643, 0.843, 0, 0, 0
309, 6286.56, -1, 64, 0.0257436, 0.0261974, 1.79355, -0.077453, 0.0635119, 0.0517278, 0.112732, 0.852, 0, 0, 0
310, 6327.11, -1, 64, 0.0233351, 0.0276984, 1.79401, -0.119811, 0.0400966, -0.0373699, 0.131753, 0.855, 0, 0, 0
311, 6368.75, -1, 64, 0.0198095, 0.0293041, 1.79409, -0.070602, 0.0337807, -0.102917, 0.129297, 0.853, 0, 0, 0
312, 6410.35, -1, 64, 0.015865, 0.0300197, 1.79439, -0.0531086, 0.0360442, -0.152645, 0.16559, 0.848, 0, 0, 0
313, 6448.15, -1, 64, 0.0135088, 0.0275064, 1.79451, -0.0530665, 0.0349355, -0.18879, 0.199194, 0.839, 0, 0, 0
314, 6491.78, -1, 64, 0.0130202, 0.0239285, 1.7943, -0.0383402, 0.0423287, -0.237401, 0.244174, 0.823, 0, 0, 0
315, 6536.67, -1, 64, 0.0119206, 0.0214501, 1.79456, -0.0524785, 0.0494536, -0.233026, 0.243928, 0.811, 0, 0, 0
316, 6584.2, -1, 64, 0.010821, 0.0206822, 1.7946, -0.047202, 0.0406581, -0.232434, 0.240638, 0.799, 0, 0, 0
317, 6636.44, -1, 64, 0.00853466, 0.0201411, 1.7945, -0.0285836, -0.00217581, -0.20712, 0.209094, 0.785, 0, 0, 0
318, 6680.22, -1, 64, 0.00485202, 0.0176278, 1.79458, -0.0241706, -0.0124624, -0.178785, 0.180842, 0.773, 0, 0, 0
319, 6724.05, -1, 64, 0.000244346, 0.0161268, 1.79434, -0.0088341, -0.00836273, -0.154682, 0.155159, 0.761, 0, 0, 0
320, 6774.9, -1, 64, -0.00279253, 0.0150098, 1.79422, -0.0129378, -0.0151673, -0.129407, 0.130933, 0.755, 0, 0, 0
321, 6818.02, -1, 64, -0.00513127, 0.0122348, 1.79436, -0.00908851, -0.0184225, -0.0951747, 0.0973664, 0.747, 0, 0, 0
322, 6869.54, -1, 64, -0.00720821, 0.0114494, 1.79423, -0.0102049, -0.0176394, -0.0688202, 0.071774, 0.742, 0, 0, 0
323, 6917.91, -1, 64, -0.00961676, 0.0118857, 1.7943, -0.0134408, -0.012298, -0.0406657, 0.04456, 0.738, 0, 0, 0
324, 6961.73, -1, 64, -0.0103323, 0.012322, 1.79443, -0.0154029, -0.00798029, -0.0224314, 0.0283567, 0.736, 0, 0, 0
325, 7008.09, -1, 64, -0.0104371, 0.0119381, 1.79455, -0.0106305, -0.0089853, -0.00372691, 0.0144095, 0.736, 0, 0, 0
326, 7051.45, -1, 64, -0.00940732, 0.0115017, 1.79477, -0.0148471, -0.00146281, 0.0113631, 0.0187535, 0.736, 0, 0, 0
327, 7091.48, -1, 64, -0.00836013, 0.0102974, 1.79441, -0.0168672, 0.00639713, 0.0238053, 0.0298684, 0.738, 0, 0, 0
328, 7129.5, -1, 64, -0.00677188, 0.00989602, 1.79498, -0.00950284, 0.0140679, 0.0251975, 0.0303829, 0.739, 0, 0, 0
329, 7151.88, -1, 64, -0.00593412, 0.00980875, 1.79502, -0.0122722, 0.0198821, 0.0300408, 0.0380572, 0.741, 0, 0, 0
330, 7190.11, -1, 64, -0.00347321, 0.00954695, 1.79488, -0.00602413, 0.0249241, 0.0449126, 0.0517169, 0.746, 0, 0, 0
331, 7228.59, -1, 64, -0.000261799, 0.00921534, 1.79533, -0.00740731, 0.0213991, 0.0314022, 0.0387154, 0.746, 0, 0, 0
332, 7266.45, -1, 64, 0.00164061, 0.00881391, 1.79533, -0.010244, 0.0186008, 0.0276361, 0.0348523, 0.748, 0, 0, 0
333, 7304.97, -1, 64, 0.00305433, 0.00806342, 1.79528, -0.00413939, 0.0170163, 0.0237693, 0.029524, 0.75, 0, 0, 0
334, 7342.78, -1, 64, 0.00345575, 0.00760964, 1.79533, 0.00130263, 0.0188598, 0.0184313, 0.0264026, 0.75, 0, 0, 0
335, 7380.66, -1, 64, 0.00385718, 0.00677188, 1.79535, 0.00764029, 0.0216065, 0.00952119, 0.0248167, 0.75, 0, 0, 0
336, 7419.4, -1, 64, 0.0044855, 0.00617847, 1.79542, 0.00632866, 0.019671, 0.00512919, 0.0212911, 0.75, 0, 0, 0
337, 7457.1, -1, 64, 0.00511381, 0.00520108, 1.79549, 0.0238221, 0.0325944, 0.00494636, 0.0406738, 0.751, 0, 0, 0
338, 7495.01, -1, 64, 0.00570723, 0.003735, 1.79547, 0.0143311, 0.0203082, -0.00291141, 0.0250256, 0.75, 0, 0, 0
339, 7532.85, -1, 64, 0.00654498, 0.00233874, 1.79552, 0.0248555, 0.0277171, -0.00828815, 0.0381409, 0.748, 0, 0, 0
340, 7571.49, -1, 64, 0.00678933, 0.00205949, 1.79551, 0.0223103, 0.025041, -0.0130048, 0.0359712, 0.746, 0, 0, 0
341, 7609.56, -1, 64, 0.00666716, 0.000680678, 1.7957, 0.0169171, 0.0167543, -0.00502158, 0.0243333, 0.745, 0, 0, 0
342, 7648.28, -1, 64, 0.00631809, -3.49066e-05, 1.79568, 0.00941186, 0.0114088, -0.000798408, 0.0148115, 0.745, 0, 0, 0
343, 7652.6, -1, 64, 0.00626573, -0.000366519, 1.79584, 0.0141844, 0.00751127, 0.000691146, 0.0160653, 0.745, 0, 0, 0
344, 7688.91, -1, 64, 0.00595157, -0.000541052, 1.7958, 0.0110762, 0.00645477, 0.000398852, 0.012826, 0.744, 0, 0, 0
345, 7714.95, -1, 64, 0.00563741, -0.000802851, 1.79594, 0.0106711, 0.00711788, -0.00729296, 0.0147554, 0.742, 0, 0, 0
346, 7745.52, -1, 64, 0.00513127, -0.001309, 1.79624, 0.0116201, 0.00255098, -0.0103053, 0.0157395, 0.74, 0, 0, 0
347, 7778.41, -1, 64, 0.00438078, -0.00165806, 1.796, 0.00877588, -0.000193574, -0.00257737, 0.00914857, 0.74, 0, 0, 0
348, 7805.93, -1, 64, 0.00366519, -0.00219911, 1.79615, 0.00445736, 0.00521035, -0.00381679, 0.00784752, 0.738, 0, 0, 0
349, 7835.63, -1, 64, 0.00347321, -0.00263545, 1.7964, 0.00847134, 0.000208572, 0.00178731, 0.00866034, 0.738, 0, 0, 0
350, 7869.06, -1, 64, 0.00357792, -0.00277507, 1.79648, 0.00396362, 0.0021536, -0.00070183, 0.00456518, 0.735, 0, 0, 0
351, 7898.08, -1, 64, 0.00359538, -0.0026529, 1.79648, -0.000770731, 0.00283712, 0.00542533, 0.00617069, 0.735, 0, 0, 0
352, 7925.25, -1, 64, 0.00375246, -0.00256563, 1.79661, -0.00556196, 0.00528406, 0.0138497, 0.0158326, 0.736, 0, 0, 0
353, 7961.8, -1, 64, 0.00431096, -0.00214675, 1.79682, -0.00714897, 0.00416808, 0.00906014, 0.0122706, 0.733, 0, 0, 0
354, 7991.29, -1, 64, 0.00427606, -0.00158825, 1.79676, -0.0035658, 0.00363642, 0.0134377, 0.0143704, 0.733, 0, 0, 0
355, 8017.38, -1, 64, 0.00439823, -0.000785398, 1.79694, -0.00634954, 0.00444176, 0.0181648, 0.0197485, 0.733, 0, 0, 0
356, 8047.45, -1, 64, 0.00436332, -0.000575959, 1.79737, 0.0012262, 0.0034203, 0.0181916, 0.0185509, 0.732, 0, 0, 0
357, 8080.29, -1, 64, 0.00315905, -0.00109956, 1.79704, -0.00460473, -0.000134572, 0.0237026, 0.0241461, 0.732, 0, 0, 0
358, 8108.13, -1, 64, 0.000436332, -0.00207694, 1.79708, -0.00813376, -0.00262237, 0.0214058, 0.0230487, 0.732, 0, 0, 0
359, 8139.57, -1, 64, -0.00321141, -0.00415388, 1.79734, -0.00820352, 0.000506978, 0.026724, 0.0279594, 0.732, 0, 0, 0
360, 8170.01, -1, 64, -0.00575959, -0.00680678, 1.79708, -0.00953706, 0.00232462, 0.0276151, 0.0293079, 0.732, 0, 0, 0
361, 8204.71, -1, 64, -0.00719076, -0.00872665, 1.79722, -0.0200427, 0.00257606, 0.0289972, 0.0353437, 0.733, 0, 0, 0
