#BEGIN frameIdx[0], TimeInSec[1], FlagAnimationStart[2], batteryPercent[3], Roll[4], Pitch[5], Yaw[6], Vx[7], Vy[8], Vz[9], Vmag[10], Altitude[11], PosLatitude[12], PosLongitude[13], PosElevation[14]
370, 5213.03, -1, 64, 0.0013439, 0.0821701, 1.74875, 1.36717, 0.0791179, -0.0296253, 1.36978, 0.792, 0, 0, 0
371, 5263.01, -1, 64, 0.00403171, 0.0804422, 1.74819, 1.35869, 0.0749206, -0.0450957, 1.3615, 0.789, 0, 0, 0
372, 5310.9, -1, 64, 0.00640536, 0.0820828, 1.74901, 1.35518, 0.0687733, -0.0390124, 1.35748, 0.791, 0, 0, 0
373, 5363.54, -1, 64, 0.00671952, 0.0849277, 1.74896, 1.35201, 0.064108, -0.0413774, 1.35416, 0.791, 0, 0, 0
374, 5403.66, -1, 64, 0.00603884, 0.0859575, 1.75001, 1.34955, 0.0574466, -0.0446052, 1.35151, 0.792, 0, 0, 0
375, 5441.04, -1, 64, 0.0042237, 0.08594, 1.75004, 1.3482, 0.0548529, -0.0410807, 1.34994, 0.793, 0, 0, 0
376, 5479.7, -1, 64, -0.000331613, 0.0859749, 1.75079, 1.34686, 0.0522642, -0.0424076, 1.34854, 0.793, 0, 0, 0
377, 5518.66, -1, 64, -0.00207694, 0.0858877, 1.75013, 1.34599, 0.05377, -0.0365514, 1.34756, 0.795, 0, 0, 0
378, 5556.76, -1, 64, -0.000750492, 0.0877901, 1.7518, 1.34462, 0.0506515, -0.0338462, 1.346, 0.797, 0, 0, 0
379, 5594.5, -1, 64, 6.98132e-05, 0.0893783, 1.75159, 1.34492, 0.0497312, -0.0253068, 1.34607, 0.8, 0, 0, 0
380, 5620.82, -1, 64, 0.00118682, 0.0909317, 1.75243, 1.34648, 0.0464913, -0.0140151, 1.34736, 0.804, 0, 0, 0
381, 5663.9, -1, 64, 0.00228638, 0.0927468, 1.75247, 1.34864, 0.0439022, -0.0079999, 1.34938, 0.807, 0, 0, 0
382, 5713.63, -1, 64, 0.00441568, 0.0673872, 1.75297, 1.34223, 0.0396664, -0.0133292, 1.34288, 0.811, 0, 0, 0
383, 5755.03, -1, 64, 0.00366519, 0.0311192, 1.75205, 1.3176, 0.0371556, -0.0113211, 1.31817, 0.815, 0, 0, 0
384, 5799.13, -1, 64, 0.00235619, 0.000122173, 1.75262, 1.28215, 0.0354607, -0.00884792, 1.28268, 0.82, 0, 0, 0
385, 5845.18, -1, 64, 0.00275762, -0.0243822, 1.75186, 1.23666, 0.0348402, -0.00957614, 1.23719, 0.825, 0, 0, 0
386, 5883.06, -1, 64, 0.00336849, -0.0468795, 1.75109, 1.18335, 0.0333365, -0.0116675, 1.18387, 0.831, 0, 0, 0
387, 5920.65, -1, 64, 0.00321141, -0.0616276, 1.75088, 1.14163, 0.0320278, -0.0053924, 1.14209, 0.836, 0, 0, 0
388, 5961.33, -1, 64, 0.00202458, -0.0798488, 1.7502, 1.07385, 0.0316321, -0.0111809, 1.07437, 0.842, 0, 0, 0
389, 6002.24, -1, 64, 0.00233874, -0.0908793, 1.74915, 1.02691, 0.0321906, -0.00850113, 1.02745, 0.847, 0, 0, 0
390, 6048.06, -1, 64, 0.00190241, -0.110654, 1.74894, 0.933871, 0.0308389, -0.0277415, 0.934792, 0.851, 0, 0, 0
391, 6094.92, -1, 64, 0.000802851, -0.12254, 1.74849, 0.851031, 0.0310019, -0.0195118, 0.851819, 0.859, 0, 0, 0
392, 6123.16, -1, 64, 0.0010472, -0.125437, 1.74837, 0.824074, 0.0313396, -0.0335878, 0.825353, 0.858, 0, 0, 0
393, 6153.67, -1, 64, 0.0016057, -0.131127, 1.74762, 0.749719, 0.0318792, -0.0485789, 0.751967, 0.86, 0, 0, 0
394, 6181.44, -1, 64, 0.00256563, -0.13364, 1.74753, 0.687906, 0.0321055, -0.0768826, 0.692934, 0.858, 0, 0, 0
395, 6211.5, -1, 64, 0.00301942, -0.133937, 1.74692, 0.631002, 0.0315107, -0.0710724, 0.635773, 0.86, 0, 0, 0
396, 6241.66, -1, 64, 0.00254818, -0.134024, 1.7472, 0.58793, 0.030307, -0.0898533, 0.595529, 0.858, 0, 0, 0
397, 6277.29, -1, 64, 0.00230383, -0.132802, 1.74622, 0.516439, 0.0300544, -0.100258, 0.526939, 0.858, 0, 0, 0
398, 6303.22, -1, 64, 0.00268781, -0.132017, 1.74632, 0.481651, 0.0291835, -0.102166, 0.493231, 0.858, 0, 0, 0
399, 6339.17, -1, 64, 0.00279253, -0.129172, 1.74578, 0.431003, 0.0280049, -0.120902, 0.448514, 0.854, 0, 0, 0
400, 6384.73, -1, 64, 0.00185005, -0.122208, 1.74557, 0.353677, 0.0266752, -0.169681, 0.39318, 0.839, 0, 0, 0
401, 6423.23, -1, 64, 0.00015708, -0.115558, 1.74554, 0.290728, 0.0259262, -0.178001, 0.341876, 0.832, 0, 0, 0
402, 6461.7, -1, 64, -0.000942478, -0.106517, 1.74425, 0.224403, 0.0257653, -0.184504, 0.291654, 0.824, 0, 0, 0
403, 6499.85, -1, 64, -0.00146608, -0.0995885, 1.745, 0.182963, 0.0249527, -0.187012, 0.262814, 0.818, 0, 0, 0
